element_type,osmid,amenity,check_date,created_by,name,geometry,addr:city,addr:housenumber,addr:postcode,addr:street,fax,isced:level,old_name,phone,ref:educamadrid,short_name,operator:type,email,website,opening_hours,wheelchair,operator,language:de,contact:facebook,mobile,office,alt_name,description,source,source:date,addr:country,barrier,level,contact:phone,contact:website,nursery,wheelchair:description:es,language:en,wikidata,wikipedia,after_school,fee,preschool,max_age,min_age,building:use,nodes,building,fence_type,denomination,religion,school:language,name:etymology:wikidata,fence,height,language:fr,building:material,roof:height,roof:shape,building:levels,ways,type
way,146015577,kindergarten,,,Escuela Infantil Gaia,"POLYGON ((-3.6333662 40.4070506, -3.6341374 40.4074335, -3.6341803 40.407362, -3.6342299 40.4069199, -3.6336948 40.4066544, -3.6333662 40.4070506))",Madrid,23,28030,Calle de Mérida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1593132671, 1593132622, 1593132665, 1593132558, 1593132533, 1593132671]",,,,,,,,,,,,,,,
way,162587603,kindergarten,,,Escuela Infantil Privada Chiqui Tin,"POLYGON ((-3.6521843 40.4682081, -3.6523487 40.4682906, -3.6520766 40.4685899, -3.6519053 40.4685021, -3.6519365 40.4684657, -3.6516789 40.4683451, -3.6517714 40.4683047, -3.6518018 40.4682724, -3.6518245 40.468228, -3.6520658 40.46834, -3.6521843 40.4682081))",,10,28043,Calle de Olimpio López,,0,Chiqui Tin,+34913817508;+34621225539,28065140,EIPR Chiqui Tin,private,hortaleza@chiquitin.es,https://escuelachiquitin.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[266171879, 1744502621, 1744502676, 1744502661, 1744502656, 1744502630, 1744502626, 1744502618, 1744502612, 1744502631, 266171879]",,,,,,,,,,,,,,,
way,172840195,kindergarten,,,,"POLYGON ((-3.748566 40.40308, -3.7481896 40.4031809, -3.7481518 40.4031661, -3.748156 40.402988, -3.748523 40.402893, -3.748592 40.4030407, -3.748566 40.40308))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1836886198, 1836886187, 3374152519, 1836886171, 1836886153, 3374152518, 1836886198]",,,,,,,,,,,,,,,
way,189387002,kindergarten,,,Escuela Infantil Privada Pequeños Bichitos,"POLYGON ((-3.7545728 40.3842504, -3.754854 40.3841012, -3.7549686 40.3840555, -3.7548313 40.3838738, -3.7546341 40.3838607, -3.7547341 40.3839682, -3.7546874 40.3839967, -3.7547168 40.3840251, -3.7547005 40.3840342, -3.754482 40.3841509, -3.7545502 40.384225, -3.7545728 40.3842504))",,12,28047,Calle de Ocaña,,0,,+34679572073,28068581,EIPR Pequeños Bichitos,private,anaimarin22@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2000192583, 2000192572, 2000192570, 2000192554, 2000192552, 2000192562, 2000192564, 2000192566, 2000192568, 2000192578, 2000192581, 2000192583]",,,,,,,,,,,,,,,
way,194344649,kindergarten,,,Centro Privado de Educación Infantil San José de Cluny,"POLYGON ((-3.7124956 40.4651765, -3.7123459 40.4651682, -3.711892 40.4650157, -3.7114498 40.4648672, -3.7113554 40.4650849, -3.7114241 40.4651026, -3.7113479 40.4652572, -3.711616 40.4653302, -3.7115434 40.4655122, -3.7118531 40.4655932, -3.7118045 40.4657095, -3.7118969 40.4657332, -3.7120108 40.4656273, -3.7120521 40.4655889, -3.7121119 40.4655333, -3.7121713 40.4654781, -3.7122305 40.465423, -3.7122901 40.4653676, -3.7123503 40.4653116, -3.7124097 40.4652564, -3.712451 40.465218, -3.7124956 40.4651765))",,24,28039,Calle de San Restituto,,0,,+34914597103;+34914597103,28009288,CPEI San José de Cluny,private,cc.sanjosedecluny.madrid@educa.madrid.org,,,,,,,,,,,,,,fence,,,,,,,,,,,,,,,"[2048653682, 2911647376, 4679846865, 2048653680, 2911647359, 2911647365, 2048653678, 2911647502, 2048653686, 2911647533, 2911647534, 2048653684, 4944419582, 4944419581, 4944419580, 4944419579, 4944419578, 4944419577, 4944419576, 4944419575, 4944419573, 2048653682]",,,,,,,,,,,,,,,
way,197699516,kindergarten,,,Escuela Infantil El Tren de la Fresa,"POLYGON ((-3.6881069 40.3992088, -3.6883225 40.3992208, -3.6883234 40.3992115, -3.6885577 40.3992246, -3.6885743 40.3990524, -3.6885049 40.3990485, -3.6885043 40.3990551, -3.6884845 40.399054, -3.6884852 40.3990471, -3.6882625 40.3990346, -3.6882684 40.3989732, -3.6886643 40.3989954, -3.6886659 40.3989788, -3.6887648 40.3989843, -3.68877 40.3989309, -3.6885452 40.3989183, -3.6885404 40.3989677, -3.6884668 40.3989636, -3.6884685 40.398946, -3.6884481 40.3989449, -3.6884494 40.3989315, -3.6884698 40.3989326, -3.6884716 40.398914, -3.6881821 40.3988978, -3.6881708 40.399014, -3.6881849 40.3990147, -3.6881832 40.399032, -3.6881692 40.3990312, -3.6881615 40.3991105, -3.6881709 40.399111, -3.6881681 40.3991395, -3.6881139 40.3991364, -3.6881069 40.3992088))",Madrid,6,28045,Calle de Ramírez de Prado,,,Escuela Infantil El Jardín de las Delicias,,,,,,,,,,,,,,,,,,ES,,,,,,,,,,,,,,,,"[2079051664, 2079051671, 2079051665, 2079051658, 2079051661, 8127234938, 8127234937, 8127234936, 8127234939, 2079051660, 2079051657, 8127234954, 8127234955, 2079051663, 2079051662, 8127234946, 8127234945, 8127234944, 8127234943, 8127234941, 8127234940, 8127234942, 8127234947, 2079051659, 8127234951, 8127234949, 8127234948, 8127234950, 8127234953, 8127234952, 2079051653, 2079051655, 2079051664]",school,,,,,,,,,,,,,,
way,199420192,kindergarten,,,Escuela infantil municipal La Corte de Faraón,"POLYGON ((-3.7154335 40.473066, -3.7154276 40.4727932, -3.7154383 40.4726508, -3.7157884 40.4726489, -3.7163678 40.4726529, -3.7164087 40.4724631, -3.71601 40.4723565, -3.7159968 40.4723851, -3.7158237 40.4723381, -3.7158829 40.472207, -3.7157211 40.4721619, -3.7156804 40.4721681, -3.7156568 40.4721717, -3.715607 40.4721167, -3.715207 40.4720116, -3.7151041 40.4720177, -3.7150495 40.4720421, -3.7150318 40.4720837, -3.7151047 40.4726017, -3.7151395 40.4728488, -3.7151679 40.4730055, -3.7151788 40.4730653, -3.7154335 40.473066))",,41,,Calle de Chantada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2689654025, 2094202415, 2094202410, 3611183865, 3609657561, 3609657555, 3609657552, 3609657554, 3609657551, 3048869899, 3048869897, 3609657548, 3048869898, 2094202413, 3048869892, 3048869893, 3048869894, 2094202408, 6918728031, 2689654020, 3611183878, 2689654027, 2689654025]",,,,,,,,,,,,,,,
way,201141918,kindergarten,,,Escuela infantil municipal El Barberillo de Lavapiés,"POLYGON ((-3.6904224 40.3936498, -3.6903977 40.3936068, -3.6903321 40.3934926, -3.6903146 40.393463, -3.690248 40.3933491, -3.6899882 40.3934357, -3.6897016 40.3935304, -3.6897569 40.3936242, -3.6897866 40.3936758, -3.6898756 40.3938307, -3.6900931 40.3937587, -3.6904224 40.3936498))",,32,,Calle Granito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2110965446, 2136218374, 2110965436, 2136218382, 2110965429, 2110965444, 2110965401, 2110965458, 2110965367, 2110965355, 2136216900, 2110965446]",,,,,,,,,,,,,,,
way,225186999,kindergarten,,,Escuela Infantil Bärbel Inhelder,"POLYGON ((-3.6948442 40.5486057, -3.694843 40.5485194, -3.6948872 40.548519, -3.6948864 40.5484589, -3.6948424 40.5484593, -3.6948416 40.5484025, -3.6948804 40.5484022, -3.6948786 40.5482662, -3.6948415 40.5482665, -3.6948391 40.5480909, -3.6945689 40.548093, -3.6945703 40.5481983, -3.6943483 40.5482, -3.6943497 40.5483049, -3.6944473 40.5483041, -3.694448 40.548357, -3.6944017 40.5483573, -3.6944031 40.5484623, -3.6946641 40.5484602, -3.6946659 40.5485887, -3.6947676 40.5485879, -3.6947679 40.5486063, -3.6948442 40.5486057))",,6,,Calle Erasmo de Rotterdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2339975054, 2339975048, 2339975047, 2339975041, 2339975042, 2339975040, 2339975039, 2339975029, 2339975030, 2339975025, 2339975026, 2339975027, 2339975028, 2339975034, 2339975033, 2339975037, 2339975038, 2339975044, 2339975043, 2339975053, 2339975052, 2339975055, 2339975054]",,,,,,,,,,,,,,,
way,233812395,kindergarten,,,Escuela Infantil El Belen,"POLYGON ((-3.6974344 40.4955231, -3.6967752 40.4955281, -3.6967621 40.4951345, -3.6974278 40.4951315, -3.6974344 40.4955231))",,23,28034,Calle de Braille,+34917341043,,,+34917341043,28043466,EEI El Belen,public,eei.elbelen.madrid@educa.madrid.org,http://www.educa.madrid.org/eei.elbelen.madrid,,,Comunidad de Madrid,,,,,,,,,,fence,,,,,,,,,,,,,,,"[2421410499, 2421410500, 2421410496, 2421410495, 2421410499]",,,,,,,,,,,,,,,
way,233812398,kindergarten,,,Escuela Infantil Altair,"POLYGON ((-3.7686786 40.3780771, -3.7686481 40.3780848, -3.7679637 40.3782583, -3.7681255 40.378625, -3.7688447 40.3784277, -3.7687617 40.3782712, -3.7686786 40.3780771))",,43,28044,Calle de José de Cadalso,,0,Madrid-Latina Nº 5,+34917652101,28067665,EEI Altair,public,eei.altair.madrid@educa.madrid.org,http://www.educa.madrid.org/eei.altair.madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2421410178, 10011195669, 1777815199, 2421410186, 2421410185, 2421410182, 2421410178]",,,,,,,,,,,,,,,
way,237990601,kindergarten,,,Colegio de Educación Infantil y Primaria Alcalde de Móstoles,"POLYGON ((-3.775583 40.3808982, -3.7756139 40.380509, -3.7760813 40.3794374, -3.7761624 40.3794435, -3.7762107 40.3794312, -3.7762375 40.3794149, -3.7765312 40.3793709, -3.7765962 40.3794506, -3.7764655 40.3799088, -3.7762496 40.3806704, -3.7762195 40.3807067, -3.7761808 40.3807534, -3.775583 40.3808982))",,,,,,,,,,CEIP Alcalde de Móstoles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2458474475, 2458474476, 2458474486, 2458474488, 2458474473, 2458474490, 2458474478, 2458474484, 9992702217, 2458474474, 9997582650, 2458474477, 2458474475]",,,,,,,,,,,,,,,
way,248486463,kindergarten,,,Escuela infantil municipal Las Amapolas,"POLYGON ((-3.7413639 40.3707314, -3.7408039 40.3703366, -3.7411517 40.37004, -3.7417156 40.3704381, -3.7413639 40.3707314))",Madrid,14,28054,Calle del Óbolo,,,,,,,,,,,,,,,,,,,,,,fence,,,,,,,,,,,,,,,"[2552712016, 2552712017, 2552712018, 2552712020, 2552712016]",,,,,,,,,,,,,,,
way,254872763,kindergarten,,,Escuela Infantil Rocío Jurado,"POLYGON ((-3.6673167 40.4823576, -3.6672573 40.4824851, -3.6668287 40.4828208, -3.666736 40.4827658, -3.6666113 40.482695, -3.666592 40.4824845, -3.6669509 40.4821649, -3.6669921 40.4821348, -3.6673167 40.4823576))",,6,,Calle de Briviesca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2606625397, 2606625405, 2606625448, 274387997, 274387999, 2606625404, 274388001, 2606625382, 2606625397]",,,,,,Q259152,,,,,,,,,
way,254962465,kindergarten,,,Escuela Infantil El Carmen,"POLYGON ((-3.6601978 40.4797238, -3.6603484 40.4792905, -3.6611829 40.4794562, -3.6610457 40.4798397, -3.660735 40.4797774, -3.6607147 40.4798307, -3.6601978 40.4797238))",,181,28033,Calle de Vélez Rubio,+34913029923,0,,+34913029923,28043481,EEI El Carmen,public,eei.elcarmen.madrid@educa.madrid.org,http://www.educa.madrid.org/eei.elcarmen.madrid,,,Comunidad de Madrid,,,,,,,,,,,,,,,,,,,,,,,,,"[2607271365, 2607271356, 2607271358, 2607271371, 2607271369, 2607271373, 2607271365]",,,,,,,,,,,,,,,
way,255493327,kindergarten,,,Escuela Infantil Los Delfines,"POLYGON ((-3.6569744 40.3730879, -3.6568076 40.3733713, -3.6575836 40.373624, -3.6576881 40.3735903, -3.6578228 40.3733284, -3.6569744 40.3730879))",,39,28053,Calle de Esteban Carros,+34917857247,0,,+34917857247,28043511,EEI Los Delfines,public,eei.losdelfines.madrid@educa.madrid.org,http://www.educa.madrid.org/eei.losdelfines.madrid,,,Comunidad de Madrid,,,,,,,,,,,,,,,,,,,,,,,,,"[2611795872, 2611795874, 2611795881, 2611795880, 2611795873, 2611795872]",,,,,,,,,,,,,,,
way,255493362,kindergarten,,,Escuela Infantil Sol Solito,"POLYGON ((-3.7036544 40.5066681, -3.7036266 40.5069715, -3.703031 40.5072764, -3.7024234 40.5066002, -3.7036544 40.5066681))",,15,28049,Calle del Monasterio de Guadalupe,+34917508879,0,,+34917508879;+34606760714,28067896,EEI Sol Solito,public,eei.solsolito.madrid@educa.madrid.org,http://www.educa.madrid.org/eei.solsolito.madrid,,,Comunidad de Madrid,,,,,,,,,,,,,,,,,,,,,,,,,"[2611796151, 2611796152, 2611796153, 2611796150, 2611796151]",,,,,,,,,,,,,,,
way,255493363,kindergarten,,,Escuela Infantil Alfar,"POLYGON ((-3.642782 40.3846518, -3.6426571 40.3848066, -3.6431101 40.3850013, -3.643157 40.3849412, -3.6432292 40.3848486, -3.642782 40.3846518))",,15,28018,Calle de Gerardo Diego,+34917773745,0,,+34917773745,28043417,EEI Alfar,public,eei.alfar.madrid@educa.madrid.org,http://www.educa.madrid.org/eei.alfar.madrid,,,Comunidad de Madrid,,,,,,,,,,,,,,,,,,,,,,,,,"[2611795991, 2611795993, 2611795996, 5559200507, 2611795995, 2611795991]",,,,,,,,,,,,,,,
way,255493371,kindergarten,,,Escuela Infantil Petirrojo,"POLYGON ((-3.6439487 40.3870075, -3.6439656 40.3870517, -3.6443837 40.3872395, -3.644623 40.3869339, -3.6441556 40.3867295, -3.6439487 40.3870075))",,4,28018,Calle de Luis Buñuel,+34917784199,0,,+34917784199,28047630,EEI Petirrojo,public,eei.petirrojo.madrid@educa.madrid.org,http://www.educa.madrid.org/eei.petirrojo.madrid,,,Comunidad de Madrid,,,,,,,,,,,,,,,,,,,,,,,,,"[2611796033, 2611796035, 2611796037, 2611796031, 2611796022, 2611796033]",,,,,,,,,,,,,,,
way,255493373,kindergarten,,,Escuela Infantil La Plazuela,"POLYGON ((-3.6908161 40.4710837, -3.6907261 40.4710549, -3.6904965 40.4709814, -3.6903786 40.4709437, -3.6906228 40.4705304, -3.6907355 40.4705709, -3.690633 40.4707385, -3.6909531 40.4708568, -3.6908161 40.4710837))",,32,28029,Calle de los Mártires de la Ventilla,+34917334929,0,,+34913150380,28043612,EEI La Plazuela,public,eei.laplazuela.madrid@educa.madrid.org,http://www.educa.madrid.org/eei.laplazuela.madrid,,,Comunidad de Madrid,,,,,,,,,,,,,,,,,,,,,,,,,"[2611796107, 4382680895, 4382680890, 2611796106, 2611796101, 2611796102, 2611796104, 2611796105, 2611796107]",,,,,,,,,,,,,,,
way,263065832,kindergarten,,,,"POLYGON ((-3.7203437 40.4816319, -3.720229 40.4816542, -3.7200123 40.4817515, -3.7200402 40.4817805, -3.719838 40.4818625, -3.7198338 40.4819798, -3.7203364 40.4819864, -3.7203437 40.4816319))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2686919561, 2686919563, 3454565908, 3454565909, 2686919564, 2686919566, 2686919568, 2686919561]",,,,,,,,,,,,,,,
way,267627566,kindergarten,,,Escuela Infantil Pública Rocío Dúrcal,"POLYGON ((-3.6536149 40.4906168, -3.6541493 40.4901294, -3.6541598 40.490106, -3.6541598 40.4900858, -3.6539156 40.4898585, -3.6531718 40.4903149, -3.6534064 40.4905342, -3.6535082 40.49062, -3.6535546 40.4906334, -3.6535855 40.4906318, -3.6536149 40.4906168))",Madrid,12,28050,Avenida del Ingeniero Emilio Herrera,,,,+34 917188700,,,,,https://plus.google.com/117188976977669829710,,,Comunidad de Madrid,,,,,,,,,,fence,,,,,,,,,,,,,,,"[2730704481, 2730704482, 2964873037, 2964872932, 1412669708, 1412669712, 2730704486, 2964873054, 2964873056, 2964873055, 2730704481]",,,,,,Q56074,,,,,,,,,
way,272644095,kindergarten,,,Escuela Infantil El Señor Don Gato,"POLYGON ((-3.6210337 40.3957069, -3.6205716 40.3955988, -3.6208855 40.3948203, -3.6213476 40.3949284, -3.6210337 40.3957069))",Madrid,,28032,Calle de los Poetas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2775839641, 2775839642, 2775839643, 2775839644, 2775839641]",,,,,,,,,,,,,,,
way,274043664,kindergarten,,,Escuela Infantil Municipal Cielo Azul,"POLYGON ((-3.6210783 40.4019867, -3.621207 40.401664, -3.6218816 40.4018274, -3.6217515 40.4021501, -3.6216763 40.4021319, -3.6212039 40.4020172, -3.6210783 40.4019867))",Madrid,16,28032,Bulevar de Indalecio Prieto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2788228488, 2788228490, 2788228491, 2788228493, 2788228519, 2788228551, 2788228488]",,,,,,,,,,,,,,,
way,291233104,kindergarten,,,,"POLYGON ((-3.6496628 40.4080424, -3.6495206 40.4083308, -3.6493041 40.4082727, -3.6491073 40.4080004, -3.6493463 40.4079055, -3.6496628 40.4080424))",Madrid,41,28030,Calle de la Marroquina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2946475480, 2946475498, 2946475499, 1596329888, 2946475500, 2946475480]",,,,,,,,,,,,,,,
way,291439084,kindergarten,,,Escuela infantil municipal El Lirón,"POLYGON ((-3.6417174 40.4011788, -3.6423515 40.401707, -3.6425323 40.4015811, -3.6426408 40.4015056, -3.6426827 40.4014764, -3.6420486 40.4009482, -3.6417174 40.4011788))",Madrid,123,28030,Calle del Pico de los Artilleros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2949111585, 2949111586, 1584613083, 1584613113, 2949111587, 2949111588, 2949111585]",,,,,,,,,,,,,,,
way,291667016,kindergarten,,,Escuela Infantil Arce,"POLYGON ((-3.6569196 40.4141925, -3.6562034 40.4142211, -3.6561364 40.4142109, -3.6560854 40.4141843, -3.6559164 40.4140496, -3.6563483 40.4140353, -3.6563376 40.413827, -3.6567077 40.4138127, -3.6567882 40.4138372, -3.6568579 40.4138801, -3.6569008 40.4139495, -3.6569142 40.4140189, -3.6569196 40.4141925))",Madrid,6,28030,Calle del Alcalde Garrido Juaristi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2951326849, 2951326850, 2951326851, 2951326852, 2951326853, 2951326854, 2951326855, 2951326856, 2951326857, 2951326858, 2951326859, 2951326860, 2951326849]",,,,,,,,,,,,,,,
way,293132983,kindergarten,,,Escuela Infantil Los Gorriones,"POLYGON ((-3.641565 40.3833179, -3.6415971 40.383303, -3.6413586 40.3829949, -3.6409815 40.3832019, -3.6412507 40.3834565, -3.6412623 40.3834507, -3.6412888 40.3834699, -3.6414186 40.3834104, -3.6415525 40.383354, -3.6415804 40.3833434, -3.641565 40.3833179))",,25,28018,Calle de Fuengirola,+34913030574,0,,+34913030574;+34810502053,28047563,EEI Los Gorriones,public,eei.losgorriones.madrid@educa.madrid.org,http://www.educa.madrid.org/eei.losgorriones.madrid,,,Comunidad de Madrid,,,,,,,,,,,,,,,,,,,,,,,,,"[2967025750, 2967025747, 2967025741, 2967025743, 2967025758, 2967025757, 2967025759, 2967025756, 2967025755, 2967025751, 2967025750]",,,,,,,,,,,,,,,
way,293132988,kindergarten,,,Escuela Infantil Zaleo,"POLYGON ((-3.6404106 40.3822435, -3.6401707 40.3823774, -3.6405292 40.3826675, -3.6406478 40.3826006, -3.6406372 40.3825872, -3.6406268 40.382574, -3.6406547 40.3825581, -3.6404106 40.3822435))",,10,28018,Calle de Fuente de Piedra,+34917721976,0,,+34917721976;+34608023408,28043727,EEI Zaleo,public,eei.zaleo.madrid@educa.madrid.org,http://www.educa.madrid.org/eei.zaleo.madrid,,,Comunidad de Madrid,,,,,,,,,,,,,,,,,,,,,,,,,"[2967025735, 2967025736, 2967025740, 2967025739, 5559200506, 2967025738, 2967025737, 2967025735]",,,,,,,,,,,,,,,
way,297464337,kindergarten,,,Escuela Infantil Agua Dulce,"POLYGON ((-3.7098884 40.4539358, -3.709653 40.4535588, -3.7096117 40.4535645, -3.7094601 40.4536194, -3.7093959 40.453652, -3.7093009 40.4537702, -3.7092812 40.4537926, -3.7092645 40.4538116, -3.7092406 40.4538389, -3.709167 40.4538864, -3.7092655 40.4539877, -3.7092786 40.4540011, -3.7092898 40.4540142, -3.7092975 40.4540232, -3.7093786 40.454118, -3.7094136 40.4541588, -3.7094644 40.4541349, -3.7098884 40.4539358))",,25,28039,Calle Leñeros,+34914594049,0,,+34914594049,28047551,EEI Agua Dulce,public,eei.aguadulce.madrid@educa.madrid.org,http://www.educa.madrid.org/eei.aguadulce.madrid,,,,,,,,,,,,,fence,,,,,,,,,,,,,,,"[3013553854, 3013553848, 3013553849, 6750112930, 3013553851, 6750112933, 6750112943, 8504883233, 6750112939, 3013553853, 8507906015, 8504883234, 8734716738, 8734716742, 8734716741, 3013553855, 8507905966, 3013553854]",,,,,,,,,,,,,,,
way,297488938,kindergarten,,,Escuela Infantil Consejo Sup.investigaciones Cientificas,"POLYGON ((-3.6870005 40.4434843, -3.6870794 40.4435461, -3.6872144 40.4436519, -3.6872321 40.4436657, -3.6873114 40.4437279, -3.6873693 40.4437732, -3.6873285 40.4438042, -3.6872021 40.44389, -3.6870996 40.443721, -3.6869321 40.443786, -3.6867134 40.4436482, -3.6865528 40.4436013, -3.6865701 40.4435597, -3.6866137 40.4434552, -3.686652 40.4433634, -3.6866955 40.4433869, -3.6867271 40.4434037, -3.6868757 40.443483, -3.6869458 40.4434817, -3.6869576 40.4434953, -3.6870005 40.4434843))",,27,28006,Calle de Jorge Manrique,,0,,+34915681917;+34915681905;+34915681913,28043752,EEI Consejo Sup.investigaciones Cientificas,private,direccion.escuela.infantil@csic.es,,,,,,,,,,,,,,fence,,,,,,,,,,,,,,,"[3013804474, 3013804484, 8739440402, 8739440399, 8739440398, 3013804513, 3013804517, 3013804527, 3013804510, 3013804514, 3013804501, 3013804498, 5232709365, 5191925520, 3013804459, 3013804462, 3013804464, 3013804473, 3013804472, 3013804478, 3013804474]",,,,,,,metal,,,,,,,,
way,301006808,kindergarten,,,Escuela infantil municipal La Alegría de la Huerta,"POLYGON ((-3.6026776 40.4245799, -3.6017928 40.4246987, -3.6017212 40.4243894, -3.6017701 40.4243377, -3.6025359 40.4242338, -3.6026046 40.4242716, -3.6026776 40.4245799))",,2,,Calle de Helsinki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3051152767, 3051152768, 3051152769, 3247246372, 3247246371, 3051152770, 3051152767]",,,,,,Q5965676,,,,,,,,,
way,301858473,kindergarten,,,Escuela Infantil La Aldea,"POLYGON ((-3.6988345 40.3346318, -3.6988301 40.3341255, -3.6981769 40.3341322, -3.6981901 40.3346385, -3.6988345 40.3346318))",,4,28021,Calle Principal,+34917956270,0,,+34917956270,28063015,EEI La Aldea,public,eei.laaldea.madrid@educa.madrid.org,http://www.educa.madrid.org/eei.laaldea.madrid,,,Comunidad de Madrid,,,,,,,,,,,,,,,,,,,,,,,,,"[3060098477, 3060098475, 3060098476, 3060098478, 3060098477]",,,,,,,,,,,,,,,
way,302644179,kindergarten,,,Escuela Infantil La Almudena,"POLYGON ((-3.6337815 40.4662412, -3.6331677 40.4662369, -3.6331681 40.4663468, -3.6331502 40.4663468, -3.6331478 40.4665355, -3.6331677 40.4665346, -3.633164 40.4667607, -3.6338087 40.4666523, -3.6338204 40.4664548, -3.6337815 40.4662412))",,19,28043,Calle de Motilla del Palancar,+34917590884,0,,+34913003078;+34620331092,28043429,EEI La Almudena,public,eei.laalmudena.madrid@educa.madrid.org,http://www.educa.madrid.org/eei.laalmudena.madrid,,,Comunidad de Madrid,,,,,,,,,,,,,,,,,,,,,,,,,"[355164261, 3068950130, 3068950633, 3068950132, 3068950636, 3068950635, 3068950637, 355164260, 3068950634, 355164261]",,,,,,,,,,,,,,,
way,302850122,kindergarten,,,Escuela Infantil Privada El Osito de Luis de Larrainzar,"POLYGON ((-3.6688498 40.450583, -3.6688604 40.4506239, -3.6688537 40.4506494, -3.668875 40.4507269, -3.6688584 40.45073, -3.6687996 40.4507719, -3.6688111 40.4508175, -3.6689707 40.4507911, -3.6690293 40.4507817, -3.6690216 40.4507561, -3.6691999 40.4507277, -3.6691878 40.4506837, -3.6692234 40.4506777, -3.6690591 40.4504686, -3.66903 40.450486, -3.6688727 40.4505695, -3.6688498 40.450583))",Madrid,46,28002,Calle de Luis Larrainza,,0,,+34912194455;+34914134642;+34914159758,28008636,EIPR El Osito de Luis de Larrainzar,private,info@escuelainfantilelosito.com,http://www.escuelainfantilelosito.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3071295533, 4733034140, 4733034148, 8621432283, 4733034142, 4733034129, 8621432259, 2779926756, 8610773394, 8610773393, 4733034150, 4733034143, 8610773395, 3071267632, 8610773362, 4796446808, 3071295533]",,,,,,,,,,,,,,,
way,302850125,kindergarten,,,Escuela de Educación Infantil La Verbena de la Paloma,"POLYGON ((-3.7666846 40.3803845, -3.7666165 40.3801946, -3.7664537 40.3801489, -3.7657334 40.3800135, -3.7659262 40.3805402, -3.7666846 40.3803845))",,17,,Calle del Fuerte de Navidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3071267618, 3071267610, 3071267608, 3071267605, 3071267630, 3071267618]",,,,,,,,,,,,,,,
way,307331589,kindergarten,,,Escuela Infantil Puerta del Ángel,"POLYGON ((-3.7278578 40.4115315, -3.7275798 40.4115627, -3.7270762 40.4116232, -3.7270028 40.4112603, -3.7270572 40.411254, -3.7277527 40.411173, -3.7277847 40.4111693, -3.7278578 40.4115315))",,13,28011,Calle de Juan Tornero,+34914645669,0,,+34914645669;+34915265485,28043636,EEI Puerta del Ángel,public,eei.puertadelangel.madrid@educa.madrid.org,http://www.educa.madrid.org/eei.puertadelangel.madrid,,,Comunidad de Madrid,,,,,,,,,,,,,,,,,,,,,,,,,"[3124363508, 4687696759, 3124363509, 3124363510, 4687695923, 4687695920, 3124363511, 3124363508]",,,,,,,,,,,,,,,
