element_type,osmid,created_by,geometry,addr:city,addr:housenumber,addr:postcode,addr:street,barrier,amenity,email,fax,isced:level,name,operator,operator:type,phone,ref:educamadrid,short_name,website,school:language,wheelchair,wikidata,old_name,addr:unit,bus_routes,canteen,extended_hours,internet_access,school:type,start_date,denomination,language:fr,religion,alt_name,wikipedia,language:it,language:en,language:nl,language:ar,note,language:de,official_name,fixme,drink:club-mate,addr:housename,int_name,addr:country,name:es,shop,office,contact:email,contact:fax,contact:phone,description,fair_trade,image,source,name:en,opening_hours,education,material,contact:website,min_age,school,name:ja,nodes,name:etymology:wikidata,name:fr,ref:AEFE,fence_type,pedagogy,url,designation,height,grades,building,wall,community,community:en,community:fr,community:gender,nohousenumber,building:levels,toilets:wheelchair,wheelchair:description,construction,landuse,roof:levels,roof:shape,addr:milestone,addr:ref,check_date,building:name,language:ja,year_of_construction,level,building:use,disused,max_level,min_level,type,mobile,wikimedia_commons,addr:place,ways
way,218518392,,"POLYGON ((-3.6448647 40.3816458, -3.6446748 40.3816938, -3.6444465 40.3811763, -3.644651 40.3811588, -3.6446668 40.3811941, -3.6447028 40.3811848, -3.6448816 40.3815928, -3.6448456 40.3816027, -3.6448647 40.3816458))",,9,28018,Calle de Angelillo,,school,cc.pinos.madrid@educa.madrid.org,,0;1;2,"Centro Privado de Educación Infantil, Primaria y Secundaria Santa María de los Pinos",,private,+34917783490;+34640703191,28009653,CPEIPS Santa María de los Pinos,https://colegiosantamariadelospinos.es/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Educación primaria,,,,,,,,,,,,"[266167600, 2277540449, 2277540436, 2277540433, 2277540440, 2277540437, 2277540443, 2277540444, 266167600]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,221425341,,"POLYGON ((-3.7434781 40.3958823, -3.743211 40.395743, -3.7423839 40.395937, -3.742321 40.3961379, -3.7422881 40.39643, -3.7421982 40.3964277, -3.7421712 40.3965418, -3.7425714 40.3965575, -3.7426834 40.3969235, -3.7430136 40.396874, -3.7433189 40.3970393, -3.7437474 40.3969754, -3.7434781 40.3958823))",,,,,wall,school,,,,Centro de Formación Ocupacional Los Cármenes,"Agencia para el empleo, Ayuntamiento de Madrid",,,,,,,,,IMEFE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2304484600, 2304484594, 2304484607, 2304484627, 2304484644, 2304484643, 2304484647, 2304484650, 2304484659, 2304484657, 2304484664, 2304484662, 2304484600]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,222676463,,"POLYGON ((-3.7689482 40.3987805, -3.7689313 40.3987458, -3.7688125 40.3985246, -3.7683259 40.3986763, -3.7684002 40.3988146, -3.768462 40.3989259, -3.768584 40.3988857, -3.768861 40.3988044, -3.7689482 40.3987805))",,4,28024,Calle del Azor,,school,cp.hermanospinzon.madrid@educa.madrid.org,+34915186040,0;1,Colegio de Educación Infantil y Primaria Hermanos Pinzon,Comunidad de Madrid,public,+34915186040,28005489,CEIP Hermanos Pinzon,http://www.educa.madrid.org/cp.hermanospinzon.madrid,es;en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2316161863, 5933994763, 266167475, 2316161861, 5933994772, 2316161867, 4695850704, 4695850701, 2316161863]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,225186328,,"POLYGON ((-3.7719978 40.3989083, -3.7719695 40.3988087, -3.7719544 40.3987329, -3.7719451 40.3986978, -3.7719288 40.398644, -3.7719164 40.3985737, -3.7716168 40.398666, -3.7715041 40.3987112, -3.7714371 40.398738, -3.7714172 40.398746, -3.771423 40.398781, -3.7714346 40.3988519, -3.771443 40.3989026, -3.7718449 40.3989059, -3.7719978 40.3989083))",,3,,Calle Calamón,,school,,,,Colegio Público Hermanos Pinzón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2339960764, 4690844494, 4690844495, 4690844500, 4690844501, 2339960761, 4690841288, 4690844504, 4690844505, 2339960762, 4690844507, 4690844508, 2339960763, 4689321477, 2339960764]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,229919072,,"POLYGON ((-3.710915 40.4830931, -3.7105686 40.4828571, -3.7105759 40.4828353, -3.7105156 40.4826584, -3.7118916 40.4823611, -3.712133 40.4829405, -3.7120193 40.4829626, -3.7120102 40.4829523, -3.7119201 40.4829689, -3.7119028 40.482917, -3.7110323 40.4830891, -3.7110463 40.4831309, -3.7110157 40.483138, -3.710915 40.4830931))",,68,28034,Calle de Fermín Caballero,fence,school,cp.cardenalherrera.madrid@educa.madrid.org,+34917385711,,Colegio de Educación Infantil y Primaria Cardenal Herrera Oria,Comunidad de Madrid,public,+34913781613,28030198,CEIP Cardenal Herrera Oria,http://www.educa.madrid.org/cp.cardenalherrera.madrid,es;en,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1853377236, 2384537012, 1893776014, 1893776021, 1893776024, 3076674775, 1893776017, 3076674780, 3076674783, 3076674772, 1893776016, 1893776025, 1893776020, 1853377236]",,,,metal,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,
way,230580508,,"POLYGON ((-3.6558381 40.4262951, -3.6558963 40.4262683, -3.6559154 40.4262596, -3.6559975 40.4262245, -3.6561587 40.4261712, -3.6562165 40.4261564, -3.6563331 40.4261292, -3.6564182 40.4261128, -3.6564165 40.4261047, -3.6563133 40.4258149, -3.6562644 40.4256765, -3.6556801 40.4258531, -3.6558896 40.4260246, -3.6558607 40.4260449, -3.6557145 40.4261495, -3.6556857 40.4261699, -3.6557608 40.4262316, -3.6558085 40.4262708, -3.6558381 40.4262951))",,54,28017,Calle de San Emilio,,school,cc.espiritusanto.madrid@educa.madrid.org,+34914043803,0;1;2,"Centro Privado de Educación Infantil, Primaria y Secundaria Espíritu Santo",,private,+34914055439;+34914052840,28037971,CPEIPS Espíritu Santo,http://www.educa.madrid.org/cc.espiritusanto.madrid,es;en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2390711792, 3144564169, 3144564166, 2390711793, 3144564153, 2390711794, 3144564150, 3143931924, 3143931920, 2390711800, 2390711801, 2390713154, 2390713155, 3120471060, 3144564152, 2390711802, 3144564161, 3144564170, 2390711792]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,233812391,,"POLYGON ((-3.7463029 40.3867096, -3.7466001 40.3867782, -3.7469099 40.3861785, -3.7469352 40.3860475, -3.746936 40.3859834, -3.7469647 40.3859325, -3.747152 40.385786, -3.7472907 40.3855794, -3.7471911 40.385375, -3.7470573 40.3852868, -3.7465401 40.3860851, -3.7463029 40.3867096))",,22,28047,Calle de Guabairo,,school,cp.haiti.madrid@educa.madrid.org,+34914651108,0;1,Colegio de Educación Infantil y Primaria Haití,Comunidad de Madrid,public,+34914220250,28005477,CEIP Haití,http://www.educa.madrid.org/cp.haiti.madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[266167476, 2421410237, 2421410234, 2421410230, 2421410228, 2421410227, 2421410226, 2421410224, 2421410220, 2421410218, 2421410232, 266167476]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,233812392,,"POLYGON ((-3.7565522 40.3853898, -3.7564605 40.3855323, -3.7561171 40.3860665, -3.7560542 40.3860466, -3.7559782 40.3861683, -3.7549089 40.3857551, -3.75504 40.3855216, -3.7550632 40.3854914, -3.7552287 40.385276, -3.7554803 40.3850884, -3.7554383 40.3850544, -3.7554758 40.3850418, -3.7556218 40.3849925, -3.755973 40.3849167, -3.7566229 40.3849347, -3.7567225 40.3849586, -3.7564526 40.3853599, -3.7565522 40.3853898))",Madrid,247,28047,Calle de Camarena,,school,cp.costarica.madrid@educa.madrid.org,+34917174500,0;1,Colegio de Educación Infantil y Primaria Costa Rica,Comunidad de Madrid,public,+34917171601,28010527,CEIP Costa Rica,http://www.educa.madrid.org/cp.costarica.madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2421410221, 10729761945, 2421410231, 2421410229, 2421410233, 2421410225, 2421410223, 10729761941, 2421410217, 2421410215, 2421410213, 3452364288, 2421410211, 2421410207, 2421410209, 2421410210, 2421410219, 2421410221]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,233812394,,"POLYGON ((-3.7560881 40.361203, -3.7546825 40.3611104, -3.7547258 40.360696, -3.7551051 40.3604488, -3.7557255 40.3602333, -3.7561746 40.3601078, -3.7565938 40.3600217, -3.7564391 40.3601015, -3.7563293 40.3601687, -3.7562162 40.3603068, -3.7561563 40.3603081, -3.756138 40.3607023, -3.7561081 40.3607517, -3.7560549 40.3607999, -3.7560233 40.3608531, -3.7560366 40.3609229, -3.7560599 40.360952, -3.7561098 40.3610052, -3.7560881 40.361203))",,,,,,school,,,,Colegio Ártica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2421410129, 2421410128, 2421410120, 2421410119, 2421410116, 2421410114, 2421410112, 2421410113, 2421410115, 2421410117, 2421410118, 2421410121, 2421410122, 2421410123, 2421410124, 2421410125, 2421410126, 2421410127, 2421410129]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,233812396,,"POLYGON ((-3.6964074 40.4955326, -3.6954633 40.4955424, -3.6954605 40.4946693, -3.6963958 40.4946256, -3.6964074 40.4955326))",,19,28034,Calle de Braille,fence,school,cp.josebergamin.madrid@educa.madrid.org,+34917345042,,Colegio de Educación Infantil y Primaria José Bergamín,Comunidad de Madrid,public,+34917355560,28038321,CEIP José Bergamín,http://www.educa.madrid.org/cp.josebergamin.madrid,es;en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2421410501, 2421410502, 2421410488, 2421410487, 2421410501]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,233812399,,"POLYGON ((-3.6862373 40.4998382, -3.6867226 40.4999267, -3.686881 40.4993807, -3.686428 40.4992933, -3.6863158 40.4996324, -3.6862373 40.4998382))",Madrid,149,28034,Calle de Nuestra Señora de Valverde,fence,school,cp.nunezdebalboa.madrid@educa.madrid.org,+34917355336,,Colegio de Educación Infantil y Primaria Vasco Núñez de Balboa,Comunidad de Madrid,public,+34917343267;+34917350225,28004941,CEIP Vasco Núñez de Balboa,http://www.educa.madrid.org/cp.nunezdebalboa.madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2068844596, 2421410526, 2421410523, 2421410522, 2421410524, 2068844596]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,233812400,,"POLYGON ((-3.7736362 40.3808007, -3.7733312 40.380742, -3.7732393 40.3804909, -3.7731512 40.3805088, -3.7726015 40.3806208, -3.7725099 40.3803525, -3.772491 40.380297, -3.7724449 40.380162, -3.7729916 40.3796253, -3.7731869 40.3795116, -3.7734361 40.3802266, -3.773486 40.3803699, -3.7736362 40.3808007))",,,,,,school,,,,Colegio Beata Filipina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2421410194, 2421410193, 2421410191, 10021526286, 2421410192, 10021526285, 10021526284, 2421410190, 2421410189, 2421410188, 6219631458, 6219631461, 2421410194]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,233812401,,"POLYGON ((-3.7645676 40.3779977, -3.7629721 40.3783907, -3.7639866 40.377177, -3.7641817 40.3771307, -3.7642572 40.377272, -3.7641259 40.3773038, -3.7641167 40.3773124, -3.7643898 40.3779597, -3.7645372 40.377925, -3.7645676 40.3779977))",,90,28044,Calle de Blas Cabrera,,school,ies.leonardodavinci.madrid@educa.madrid.org,+34917061265,2,Instituto de Educación Secundaria Leonardo Da Vinci,Comunidad de Madrid,public,+34917064970;+34917063048,28031002,IES Leonardo Da Vinci,http://www.educa.madrid.org/ies.leonardodavinci.madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2421410175, 5366971834, 2421410161, 2421410160, 2421410162, 4639780802, 2421410163, 2421410174, 2421410173, 2421410175]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,233901207,,"POLYGON ((-3.6461175 40.4541813, -3.6458332 40.454414, -3.6455509 40.4542951, -3.6453759 40.4541759, -3.6452545 40.4540695, -3.6451434 40.4539345, -3.6451686 40.4539042, -3.6454248 40.4537826, -3.6457916 40.4536421, -3.6463476 40.4534514, -3.6467167 40.4533457, -3.6468033 40.453363, -3.6468648 40.4534115, -3.6468784 40.4534549, -3.6468625 40.4535121, -3.6461175 40.4541813))",,80,28043,Ronda de Sobradiel,,school,rjuarez@cnssm.es,+34913883240,0;1;2,"Centro Privado de Educación Infantil, Primaria y Secundaria Nuestra Señora Santa María",,private,+34913883202;+34913883369,28013413,CPEIPS Nuestra Señora Santa María,https://www.cnssm.es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2422171912, 2422171911, 3564619820, 3564619817, 4753161421, 3564619816, 3564619815, 2422171909, 2422171908, 2422171902, 2422171898, 2422171900, 2422171901, 2422171903, 2422171905, 2422171912]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,233901208,,"POLYGON ((-3.639512 40.4646052, -3.6375063 40.4645294, -3.6374008 40.464517, -3.6374779 40.4640052, -3.6375006 40.4639894, -3.6378649 40.4640262, -3.638062 40.4640313, -3.6380888 40.4639364, -3.6380329 40.4634389, -3.6380692 40.4634101, -3.6382547 40.4634018, -3.6383879 40.4634657, -3.6388707 40.4636974, -3.6391927 40.4638519, -3.6392418 40.4639447, -3.6394444 40.464341, -3.6395175 40.4645479, -3.639512 40.4646052))",,2,28043,Calle de Santa Francisca Javier Cabrini,,school,cc.cabrini.madrid@educa.madrid.org,+34913889463,0;1;2,"Centro Privado de Educación Infantil, Primaria y Secundaria Santa Francisca Javier Cabrini",,private,+34913002513;+34660399593,28014417,CPEIPS Santa Francisca Javier Cabrini,http://www.educa.madrid.org/cc.cabrini.madrid,es;en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2422172002, 2422171999, 2422171998, 2422171990, 5719534527, 2422171992, 2422171993, 2422171988, 2422171983, 2422171982, 2422171981, 5719534521, 5719534522, 2422171986, 4756843126, 2422171996, 2422172001, 2422172002]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,233901210,,"POLYGON ((-3.6464588 40.4619797, -3.646522 40.4619127, -3.6464857 40.4616262, -3.6464598 40.4614879, -3.646435 40.4613824, -3.6464132 40.461273, -3.6462791 40.4604946, -3.6461852 40.4605036, -3.6461919 40.4605682, -3.6461931 40.4606041, -3.6461893 40.46064, -3.6461794 40.4606974, -3.6461419 40.4607833, -3.6461044 40.4608341, -3.6460779 40.4608701, -3.6457551 40.461252, -3.6457344 40.4613072, -3.6457357 40.4613512, -3.6457453 40.461443, -3.6457765 40.4615727, -3.6458015 40.4616248, -3.6458614 40.4616811, -3.6459288 40.4617254, -3.6464588 40.4619797))",,12,28043,Calle de Andorra,,school,cp.esperanza.madrid@educa.madrid.org,+34913003012,0;1,Colegio de Educación Infantil y Primaria Esperanza,Comunidad de Madrid,public,+34913003012,28021409,CEIP Esperanza,http://www.educa.madrid.org/cp.esperanza.madrid,es;en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2422171979, 2422171978, 4119313722, 4119313701, 11002971542, 11002971541, 2422171935, 2422171937, 2422171939, 11002974533, 2422171940, 2422171942, 2422171948, 11002974542, 2422171949, 2422171958, 2422171960, 2422171964, 2422171970, 2422171971, 2422171972, 2422171974, 2422171976, 2422171979]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,233901211,,"POLYGON ((-3.6349896 40.4731678, -3.6349092 40.4731601, -3.6336964 40.47304, -3.6337765 40.4725541, -3.6350766 40.4726908, -3.6349951 40.4731338, -3.6349896 40.4731678))",,14,28033,Calle Zipaquira,,school,cp.dionisioridruej.madrid@educa.madrid.org,+34917639188,0;1,Colegio de Educación Infantil y Primaria Dionisio Ridruejo,Comunidad de Madrid,public,+34917639188;+34913820905,28028854,CEIP Dionisio Ridruejo,http://www.educa.madrid.org/cp.dionisioridruej.madrid,es;en,,Q110749193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2422172068, 5730559724, 2422172065, 2422172055, 2422172060, 5730558009, 2422172068]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,233901212,,"POLYGON ((-3.6690162 40.4640004, -3.6694106 40.464045, -3.6693915 40.4641358, -3.6694026 40.4641371, -3.6693816 40.4642339, -3.6693443 40.4644054, -3.6693225 40.464506, -3.6693152 40.4645396, -3.669273 40.4645341, -3.6689135 40.4644873, -3.6689728 40.4642059, -3.6690162 40.4640004))",,29,28016,Calle de la Drácena,,school,cp.albeniz.madrid@educa.madrid.org,+34913596972,0;1,Colegio de Educación Infantil y Primaria Isaac Albéniz,Comunidad de Madrid,public,+34913596972,28004552,CEIP Isaac Albéniz,http://www.educa.madrid.org/cp.albeniz.madrid,es;en,,Q63111502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2422171989, 2422171991, 2422171994, 2422171995, 4809804993, 4809805020, 4809805019, 2422172000, 4809805431, 2422171997, 4809805430, 2422171989]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,233901213,,"POLYGON ((-3.6608588 40.4610352, -3.661126 40.461207, -3.6612281 40.4612749, -3.6613293 40.4611871, -3.661546 40.4609992, -3.6618414 40.460743, -3.661725 40.460664, -3.6616286 40.4605985, -3.6614857 40.4605015, -3.6613112 40.4606533, -3.6610257 40.4609016, -3.6610167 40.4609001, -3.6608776 40.4610183, -3.6608588 40.4610352))",Madrid,208,28043,Calle de Arturo Soria,,school,cc.ssacramento.madrid@educa.madrid.org,+34915100216,0;1;2,"Centro Privado de Educación Infantil, Primaria y Secundaria Santísimo Sacramento",,private,+34914135938,28009793,CPEIPS Santísimo Sacramento,http://www.educa.madrid.org/cc.ssacramento.madrid,es;en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2422171953, 5598364756, 2422171961, 5526207419, 5526207412, 2422171946, 5526207415, 11781212336, 2422171936, 4908911763, 2422171951, 2422171950, 5598364748, 2422171953]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,233901214,,"POLYGON ((-3.6462011 40.4503355, -3.6461095 40.4506444, -3.6455505 40.45055, -3.6453371 40.4505067, -3.6454299 40.4501917, -3.6456317 40.4502385, -3.6457198 40.4502552, -3.6462011 40.4503355))",,23,28043,Calle de Gregorio Benítez,,school,secretaria.academica@montessori-academico.es,+34913884066,0;1;2,"Centro Privado de Educación Infantil, Primaria y Secundaria Parque Conde de Orgaz",,private,+34913001344;+34913884066,28017996,CPEIPS Parque Conde de Orgaz,http://www.montessori.es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2422171858, 2422171864, 2422171861, 2422171860, 2422171855, 2422171856, 2422171857, 2422171858]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,233901215,,"POLYGON ((-3.6697494 40.4655989, -3.6697489 40.4655155, -3.6697481 40.4653792, -3.6697471 40.4652103, -3.6691155 40.4650954, -3.6690493 40.4651944, -3.6689347 40.4654021, -3.6689698 40.4654139, -3.6691615 40.4654784, -3.6693714 40.4655332, -3.6694558 40.4655546, -3.6697494 40.4655989))",,10,28016,Calle de Rosa Jardón,,school,cp.arquitectogaudi.madrid@educa.madrid.org,+34913506564,0;1,Colegio de Educación Infantil y Primaria Arquitecto Gaudí,Comunidad de Madrid,public,+34913506564,28021124,CEIP Arquitecto Gaudí,http://www.educa.madrid.org/cp.arquitectogaudi.madrid,es;en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2422172009, 5752272483, 5752272456, 2422172005, 2422172003, 2422172004, 2422172006, 5752272453, 2422172007, 5752272473, 2422172008, 2422172009]",Q25328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,233901216,,"POLYGON ((-3.6476038 40.4547206, -3.6476222 40.4549755, -3.6476705 40.4549713, -3.6476789 40.4549607, -3.6479591 40.4549472, -3.6480853 40.4549442, -3.6481683 40.4549435, -3.6481606 40.4548349, -3.6481543 40.4547462, -3.6481523 40.4547186, -3.648151 40.4546998, -3.6476038 40.4547206))",,31,28043,Calle de Umbría,,school,cc.patrociniodemaria.madrid@educa.madrid.org,+34913885326,0;1;2,"Centro Privado de Educación Infantil, Primaria y Secundaria Patrocinio de María",,private,+34913001605,28011209,CPEIPS Patrocinio de María,http://www.educa.madrid.org/cc.patrociniodemaria.madrid,es;en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2422171915, 2422171921, 2422171920, 2422171919, 2422171916, 2422171918, 2422171917, 4754976888, 4754976900, 4754977549, 2422171914, 2422171915]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,234938090,,"POLYGON ((-3.7450753 40.4112882, -3.7447819 40.4099089, -3.7447706 40.4098521, -3.7447037 40.4096948, -3.7446504 40.4097082, -3.7445711 40.4096452, -3.7444863 40.4096027, -3.7444479 40.4095886, -3.7444085 40.4095795, -3.7443571 40.4095725, -3.7443119 40.4095703, -3.7442821 40.4095711, -3.7442539 40.409573, -3.743762 40.4096674, -3.7428533 40.4098421, -3.7420928 40.4099879, -3.7413017 40.4099142, -3.7411281 40.4099187, -3.7410368 40.4099313, -3.7409903 40.4099432, -3.7409206 40.4099659, -3.7408571 40.409997, -3.7396385 40.4107094, -3.7396796 40.4107484, -3.7397601 40.4107968, -3.7400407 40.4110475, -3.7403482 40.4109215, -3.7406737 40.4109546, -3.7411634 40.4111156, -3.7414622 40.4110995, -3.7418946 40.4109684, -3.7421442 40.410963, -3.7422572 40.4109866, -3.7423622 40.4110085, -3.742566 40.4110915, -3.7427841 40.4114201, -3.7439779 40.4113436, -3.7450753 40.4112882))",,5,28011,Ronda de las Provincias,fence,school,ies.vid.madrid@educa.madrid.org,+34915264642,2,Centro Público Integrado de Formación Profesional Escuela de la Vid,Comunidad de Madrid,public,+34914633100,28046376,,http://www.educa.madrid.org/ies.vid.madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1424297432, 1424297712, 1424297742, 2430572359, 1424297426, 2430572357, 2430572356, 11139039533, 11139039534, 2430572355, 11144513439, 11144513469, 2430572354, 11144526614, 11144526615, 2430572358, 11144513417, 2430572364, 2430572367, 11144513421, 11144513420, 11144513422, 2430572372, 2430572374, 2430572379, 2430572384, 2430572378, 2430572377, 2430572383, 2430572382, 2430572376, 2430572375, 7646511429, 2430572380, 2430572381, 2430572392, 11144513473, 1424297432]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,234969885,,"POLYGON ((-3.6737931 40.4435014, -3.6735423 40.4436944, -3.6732734 40.4439013, -3.6731665 40.4438185, -3.6731143 40.4437781, -3.6730675 40.4437432, -3.6729493 40.4436548, -3.6731019 40.4435354, -3.6734686 40.4432528, -3.673632 40.4433767, -3.6737931 40.4435014))",,66,28002,Calle de Luis Cabrera,,school,cp.luisbello.madrid@educa.madrid.org,+34912205535,0;1,Colegio de Educación Infantil y Primaria Luis Bello,Comunidad de Madrid,public,+34912205533,28005571,CEIP Luis Bello,http://www.educa.madrid.org/cp.luisbello.madrid,es;en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2430839027, 3265642524, 2430839030, 8679299012, 3265642532, 8679299099, 2430839032, 8563875183, 2430839034, 3265642525, 2430839027]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,235162766,,"POLYGON ((-3.5945067 40.4736038, -3.5949303 40.4731348, -3.5947592 40.4730453, -3.5947422 40.4730642, -3.5946836 40.4730335, -3.5947182 40.4729952, -3.5945907 40.4729284, -3.5946075 40.4729099, -3.5944222 40.472813, -3.5942059 40.4727006, -3.5941856 40.4727233, -3.5940944 40.4726759, -3.5939734 40.4728107, -3.5939359 40.4727913, -3.5940402 40.4726752, -3.593935 40.4726205, -3.593913 40.4726449, -3.5937775 40.4725745, -3.5934248 40.4729668, -3.5936764 40.4730978, -3.593847 40.4729081, -3.5938815 40.4729261, -3.5937524 40.4730695, -3.5938212 40.4731054, -3.5937618 40.4731713, -3.5943166 40.4734607, -3.5945161 40.4732393, -3.5945634 40.473264, -3.5943579 40.4734918, -3.5944287 40.4735288, -3.5944077 40.473552, -3.5945067 40.4736038))",,,,,,school,,,,Colegio Gaudem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2432454601, 2432454564, 2432454560, 2432454556, 2432454612, 2432454609, 2432454608, 2432454603, 2432454583, 2432454558, 2432454559, 2432454589, 2432454580, 2432454533, 2432454534, 2432454542, 2432454538, 2432454586, 2432454613, 2432454584, 2432454600, 2432454592, 2432454572, 2432454561, 2432454563, 2432454588, 2432454535, 2432454547, 2432454590, 2432454610, 2432454606, 2432454601]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,236019967,,"POLYGON ((-3.7136944 40.4733685, -3.7130855 40.4733891, -3.712915 40.4733968, -3.7129199 40.4736572, -3.7129543 40.47376, -3.7137708 40.4735823, -3.7136944 40.4733685))",,34,28029,Calle de Chantada,fence,school,cepa.sampedro.madrid@educa.madrid.org,+34917301887,2;3,Centro Público de Educación de Personas Adultas José Luis Sampedro,Comunidad de Madrid,public,+34913781949,28033321,CEPA José Luis Sampedro,http://www.educa.madrid.org/cepa.sampedro.madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2440965272, 2440965273, 418329711, 2440965271, 2440965274, 2440965275, 2440965272]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
